movie_id_8638,HM_id_3908,False
movie_id_6342,HM_id_4302,True
movie_id_1235,HM_id_3170,True
movie_id_2154,HM_id_4119,False
movie_id_8301,HM_id_4859,False
movie_id_5558,HM_id_4266,False
movie_id_5875,HM_id_1537,True
movie_id_8455,HM_id_2344,True
movie_id_2293,HM_id_2362,True
movie_id_4129,HM_id_2237,True
movie_id_4080,HM_id_3611,False
movie_id_2042,HM_id_2946,False
movie_id_340,HM_id_3364,False
movie_id_9472,HM_id_3830,False
movie_id_3671,HM_id_2280,True
movie_id_1314,HM_id_4560,False
movie_id_8048,HM_id_2691,False
movie_id_5298,HM_id_1236,False
movie_id_1845,HM_id_4257,False
movie_id_6514,HM_id_2609,False
movie_id_2397,HM_id_2742,True
movie_id_1314,HM_id_4235,True
movie_id_5854,HM_id_2733,True
movie_id_1694,HM_id_2677,True
movie_id_1413,HM_id_1792,True
movie_id_4587,HM_id_3388,True
movie_id_5085,HM_id_3679,True
movie_id_5207,HM_id_1675,False
movie_id_202,HM_id_3232,True
movie_id_4402,HM_id_3941,True
movie_id_7419,HM_id_2831,True
movie_id_9347,HM_id_2076,False
movie_id_8869,HM_id_3283,False
movie_id_3104,HM_id_1355,False
movie_id_6369,HM_id_2860,True
movie_id_7811,HM_id_2786,False
movie_id_8239,HM_id_2237,False
movie_id_6323,HM_id_4442,False
movie_id_6013,HM_id_3742,True
movie_id_9146,HM_id_4598,True
movie_id_3339,HM_id_2224,False
movie_id_3898,HM_id_3173,False
movie_id_6626,HM_id_4436,True
movie_id_3924,HM_id_3319,False
movie_id_2679,HM_id_3004,True
movie_id_3467,HM_id_3903,True
movie_id_4028,HM_id_3737,True
movie_id_4897,HM_id_1892,False
movie_id_6054,HM_id_3862,True
movie_id_2754,HM_id_3572,True
movie_id_7514,HM_id_2243,False
movie_id_953,HM_id_4737,False
movie_id_6234,HM_id_1455,False
movie_id_4891,HM_id_4311,False
movie_id_2011,HM_id_2179,True
movie_id_4637,HM_id_3996,False
movie_id_1647,HM_id_4804,False
movie_id_7721,HM_id_4569,False
movie_id_5197,HM_id_2070,False
movie_id_1450,HM_id_1230,False
movie_id_403,HM_id_3069,True
movie_id_3810,HM_id_4349,False
movie_id_1306,HM_id_2518,False
movie_id_143,HM_id_1558,True
movie_id_2545,HM_id_2543,True
movie_id_5956,HM_id_2270,True
movie_id_4778,HM_id_2772,False
movie_id_2612,HM_id_4339,True
movie_id_8285,HM_id_2390,False
movie_id_6624,HM_id_4199,False
movie_id_1285,HM_id_4816,True
movie_id_6426,HM_id_4213,True
movie_id_2412,HM_id_3016,True
movie_id_4995,HM_id_4045,False
movie_id_5970,HM_id_4407,False
movie_id_1334,HM_id_2642,True
movie_id_671,HM_id_3693,True
movie_id_5230,HM_id_2220,False
movie_id_379,HM_id_2355,True
movie_id_4461,HM_id_2121,True
movie_id_9161,HM_id_4049,True
movie_id_8342,HM_id_4012,True
movie_id_1741,HM_id_1572,False
movie_id_3534,HM_id_4003,True
movie_id_2097,HM_id_2946,True
movie_id_9835,HM_id_1953,False
movie_id_2024,HM_id_2589,True
movie_id_1957,HM_id_2110,True
movie_id_9496,HM_id_2019,True
movie_id_731,HM_id_2999,True
movie_id_6957,HM_id_1775,True
movie_id_2764,HM_id_2551,True
movie_id_2879,HM_id_4713,True
movie_id_548,HM_id_3102,True
movie_id_2629,HM_id_1393,False
movie_id_1302,HM_id_3904,True
movie_id_1719,HM_id_1120,True
movie_id_5710,HM_id_2456,True
movie_id_4677,HM_id_1715,False
movie_id_6206,HM_id_3226,True
movie_id_2624,HM_id_1492,True
movie_id_8250,HM_id_4062,False
movie_id_1859,HM_id_1378,False
movie_id_2153,HM_id_3021,True
movie_id_8695,HM_id_4802,False
movie_id_9185,HM_id_4117,False
movie_id_6342,HM_id_3615,True
movie_id_545,HM_id_2835,True
movie_id_2088,HM_id_4493,False
movie_id_9358,HM_id_3274,False
movie_id_7033,HM_id_4009,False
movie_id_1174,HM_id_2881,True
movie_id_6414,HM_id_2631,False
movie_id_5751,HM_id_4117,False
movie_id_1821,HM_id_3415,True
movie_id_3998,HM_id_2760,False
movie_id_9645,HM_id_4242,False
movie_id_7819,HM_id_3706,True
movie_id_653,HM_id_2421,True
movie_id_6704,HM_id_3512,True
movie_id_8170,HM_id_2458,False
movie_id_5807,HM_id_3667,False
movie_id_1256,HM_id_4095,True
movie_id_3938,HM_id_4169,False
movie_id_2108,HM_id_2568,False
movie_id_8525,HM_id_2657,True
movie_id_6684,HM_id_4072,False
movie_id_1088,HM_id_3286,False
movie_id_5896,HM_id_4359,False
movie_id_6012,HM_id_2301,False
movie_id_5731,HM_id_4288,False
movie_id_8953,HM_id_2503,True
movie_id_8409,HM_id_2301,False
movie_id_3916,HM_id_4540,False
movie_id_6431,HM_id_2969,False
movie_id_1578,HM_id_4041,True
movie_id_9464,HM_id_1063,False
movie_id_7833,HM_id_4238,True
movie_id_4023,HM_id_3035,True
movie_id_2971,HM_id_2725,False
movie_id_8653,HM_id_1777,True
movie_id_8826,HM_id_3459,False
movie_id_6780,HM_id_2599,True
movie_id_3748,HM_id_1167,False
movie_id_1053,HM_id_3765,True
movie_id_5990,HM_id_3484,False
movie_id_7398,HM_id_4478,False
movie_id_6838,HM_id_4290,False
movie_id_100,HM_id_2554,True
movie_id_216,HM_id_2825,True
movie_id_5373,HM_id_4374,False
movie_id_1062,HM_id_2300,True
movie_id_7201,HM_id_1956,True
movie_id_6473,HM_id_2563,True
movie_id_3150,HM_id_2336,False
movie_id_1418,HM_id_3878,True
movie_id_852,HM_id_3887,True
movie_id_4642,HM_id_3196,True
movie_id_2494,HM_id_3923,True
movie_id_2288,HM_id_2154,False
movie_id_7108,HM_id_1984,True
movie_id_8384,HM_id_1788,False
movie_id_9812,HM_id_1510,True
movie_id_1627,HM_id_2777,False
movie_id_3103,HM_id_1595,False
movie_id_7787,HM_id_1653,True
movie_id_13,HM_id_2813,False
movie_id_640,HM_id_1886,False
movie_id_5290,HM_id_3973,False
movie_id_1212,HM_id_1915,True
movie_id_207,HM_id_2939,True
movie_id_3439,HM_id_3953,True
movie_id_2928,HM_id_1318,True
movie_id_2399,HM_id_2149,True
movie_id_4521,HM_id_3035,True
movie_id_6820,HM_id_4722,False
movie_id_8018,HM_id_3226,False
movie_id_5870,HM_id_3266,True
movie_id_5670,HM_id_3593,True
movie_id_3908,HM_id_3071,True
movie_id_4368,HM_id_4291,True
movie_id_5809,HM_id_3777,False
movie_id_4012,HM_id_3619,True
movie_id_4124,HM_id_4229,True
movie_id_7455,HM_id_2855,True
movie_id_2242,HM_id_2372,True
movie_id_5931,HM_id_1353,True
movie_id_7404,HM_id_2954,True
movie_id_4071,HM_id_4299,False
movie_id_4451,HM_id_1971,False
movie_id_926,HM_id_3399,True
movie_id_5586,HM_id_3810,False
movie_id_8138,HM_id_3118,False
movie_id_2014,HM_id_2562,False
movie_id_488,HM_id_2025,True
movie_id_6934,HM_id_2237,False
movie_id_2286,HM_id_1040,False
movie_id_7026,HM_id_1178,False
movie_id_4417,HM_id_4568,False
movie_id_2516,HM_id_3184,False
movie_id_30,HM_id_4704,False
movie_id_8402,HM_id_1693,True
movie_id_5161,HM_id_3897,False
movie_id_1921,HM_id_1525,True
movie_id_5472,HM_id_2571,True
movie_id_302,HM_id_1947,False
movie_id_7659,HM_id_3816,False
movie_id_6000,HM_id_1480,True
movie_id_4519,HM_id_1257,False
movie_id_1443,HM_id_3207,False
movie_id_4571,HM_id_1005,True
movie_id_8012,HM_id_2599,False
movie_id_6461,HM_id_1067,False
movie_id_4468,HM_id_3368,False
movie_id_2867,HM_id_2333,True
movie_id_7692,HM_id_3561,False
movie_id_4706,HM_id_3441,True
movie_id_8331,HM_id_3353,False
movie_id_6254,HM_id_3410,True
movie_id_2559,HM_id_2491,False
movie_id_4451,HM_id_1165,False
movie_id_3318,HM_id_4019,True
movie_id_9792,HM_id_4678,False
movie_id_522,HM_id_4003,False
movie_id_3289,HM_id_3763,False
movie_id_3220,HM_id_4390,True
movie_id_6684,HM_id_3716,True
movie_id_9833,HM_id_1935,True
movie_id_8647,HM_id_1386,False
movie_id_3682,HM_id_3839,False
movie_id_3596,HM_id_4658,False
movie_id_9800,HM_id_4772,False
movie_id_7825,HM_id_1921,True
movie_id_2709,HM_id_1116,True
movie_id_4933,HM_id_2692,True
movie_id_6656,HM_id_2235,True
movie_id_3335,HM_id_4717,True
movie_id_5936,HM_id_1641,False
movie_id_7330,HM_id_4623,False
movie_id_3786,HM_id_3392,False
movie_id_540,HM_id_2671,True
movie_id_1655,HM_id_1417,False
movie_id_5116,HM_id_2746,True
movie_id_5893,HM_id_2219,False
movie_id_7272,HM_id_2457,False
movie_id_745,HM_id_2971,False
movie_id_8145,HM_id_3888,True
movie_id_249,HM_id_2413,True
movie_id_1209,HM_id_4267,False
movie_id_2243,HM_id_3587,False
movie_id_9695,HM_id_2243,True
movie_id_9569,HM_id_4813,False
movie_id_3615,HM_id_4274,False
movie_id_7859,HM_id_4769,False
movie_id_1013,HM_id_4359,False
movie_id_2071,HM_id_2704,True
movie_id_590,HM_id_2805,True
movie_id_3710,HM_id_2569,True
movie_id_471,HM_id_3135,True
movie_id_4146,HM_id_3727,True
movie_id_643,HM_id_2423,True
movie_id_7802,HM_id_2330,False
movie_id_8608,HM_id_3515,False
movie_id_918,HM_id_3951,True
movie_id_1446,HM_id_3330,True
movie_id_9200,HM_id_1351,False
movie_id_8185,HM_id_3129,False
movie_id_3066,HM_id_1767,True
movie_id_2868,HM_id_4168,False
movie_id_2182,HM_id_4153,False
movie_id_8329,HM_id_4007,True
movie_id_2601,HM_id_1208,False
movie_id_2141,HM_id_2273,True
movie_id_6783,HM_id_3240,False
movie_id_1806,HM_id_1429,False
movie_id_5462,HM_id_2659,True
movie_id_3637,HM_id_3987,False
movie_id_7728,HM_id_4358,True
movie_id_5199,HM_id_1935,False
movie_id_4969,HM_id_2902,False
movie_id_2279,HM_id_3003,False
movie_id_423,HM_id_2060,True
movie_id_2439,HM_id_4875,False
movie_id_8324,HM_id_4072,True
movie_id_3186,HM_id_2964,True
movie_id_4303,HM_id_1775,False
movie_id_5537,HM_id_1783,False
movie_id_8983,HM_id_2832,False
movie_id_977,HM_id_2590,True
movie_id_9712,HM_id_3457,True
movie_id_5276,HM_id_2653,True
movie_id_360,HM_id_4117,False
movie_id_2049,HM_id_3658,False
movie_id_2587,HM_id_2950,False
movie_id_3866,HM_id_4084,True
movie_id_2358,HM_id_2337,True
movie_id_7930,HM_id_3704,False
movie_id_9731,HM_id_3830,False
movie_id_8361,HM_id_4859,True
movie_id_7926,HM_id_4133,True
movie_id_5276,HM_id_2945,False
movie_id_1796,HM_id_4833,False
movie_id_2271,HM_id_3431,True
movie_id_4240,HM_id_1890,False
movie_id_921,HM_id_2703,True
movie_id_128,HM_id_1463,False
movie_id_399,HM_id_1430,True
movie_id_1782,HM_id_2294,True
movie_id_4757,HM_id_1910,True
movie_id_7758,HM_id_2849,False
movie_id_5595,HM_id_1453,True
movie_id_3655,HM_id_4301,False
movie_id_2714,HM_id_2209,False
movie_id_8190,HM_id_3116,False
movie_id_1248,HM_id_3836,False
movie_id_3506,HM_id_4581,False
movie_id_6681,HM_id_2532,False
movie_id_5000,HM_id_2432,True
movie_id_9308,HM_id_1785,False
movie_id_1379,HM_id_1901,True
movie_id_461,HM_id_1101,False
movie_id_6778,HM_id_1684,True
movie_id_1431,HM_id_2531,True
movie_id_246,HM_id_3610,True
movie_id_5907,HM_id_3495,True
movie_id_1467,HM_id_3908,True
movie_id_6066,HM_id_2358,False
movie_id_5048,HM_id_1410,True
movie_id_4825,HM_id_3453,True
movie_id_1271,HM_id_1745,False
movie_id_3509,HM_id_3046,False
movie_id_9096,HM_id_4134,False
movie_id_2958,HM_id_1358,True
movie_id_9683,HM_id_3125,False
movie_id_1164,HM_id_2749,True
movie_id_102,HM_id_3657,True
movie_id_1813,HM_id_2493,True
movie_id_1074,HM_id_1643,True
movie_id_380,HM_id_3937,False
movie_id_8180,HM_id_3902,False
movie_id_1945,HM_id_4553,True
movie_id_244,HM_id_2674,True
movie_id_287,HM_id_3995,True
movie_id_6732,HM_id_1480,False
movie_id_5267,HM_id_3345,True
movie_id_2248,HM_id_3540,False
movie_id_9218,HM_id_2488,True
movie_id_6930,HM_id_4075,False
movie_id_4058,HM_id_3969,True
movie_id_5278,HM_id_3424,True
movie_id_8450,HM_id_3818,True
movie_id_8181,HM_id_1616,False
movie_id_5443,HM_id_4731,False
movie_id_5682,HM_id_3605,False
movie_id_9301,HM_id_4656,False
movie_id_7011,HM_id_3784,True
movie_id_7592,HM_id_2721,True
movie_id_5117,HM_id_3214,False
movie_id_5028,HM_id_3665,False
movie_id_1785,HM_id_3980,True
movie_id_6814,HM_id_3141,True
movie_id_4827,HM_id_1525,True
movie_id_1469,HM_id_2711,True
movie_id_6427,HM_id_3666,False
movie_id_8908,HM_id_1978,True
movie_id_5657,HM_id_4430,True
movie_id_2019,HM_id_2113,True
movie_id_8523,HM_id_1598,False
movie_id_7628,HM_id_3914,False
movie_id_4433,HM_id_4253,False
movie_id_4962,HM_id_2914,False
movie_id_5941,HM_id_1041,True
movie_id_2490,HM_id_2607,True
movie_id_1449,HM_id_4671,True
movie_id_1664,HM_id_1565,True
movie_id_4539,HM_id_1830,True
movie_id_7266,HM_id_4770,True
movie_id_577,HM_id_3852,False
movie_id_4458,HM_id_1498,True
movie_id_101,HM_id_4348,False
movie_id_3066,HM_id_3068,False
movie_id_4921,HM_id_4629,True
movie_id_9781,HM_id_3551,False
movie_id_2190,HM_id_4841,True
movie_id_6592,HM_id_2242,True
movie_id_3314,HM_id_1287,True
movie_id_3516,HM_id_2471,False
movie_id_381,HM_id_3617,False
movie_id_93,HM_id_4818,False
movie_id_2888,HM_id_1849,True
movie_id_9684,HM_id_2173,False
movie_id_3812,HM_id_2686,True
movie_id_6790,HM_id_4086,False
movie_id_6412,HM_id_3012,True
movie_id_4049,HM_id_1630,False
movie_id_9689,HM_id_4502,False
movie_id_2115,HM_id_4037,True
movie_id_8426,HM_id_1241,False
movie_id_454,HM_id_2568,True
movie_id_3109,HM_id_2293,False
movie_id_1439,HM_id_1404,True
movie_id_3777,HM_id_2076,True
movie_id_2364,HM_id_1590,True
movie_id_4100,HM_id_1102,False
movie_id_1254,HM_id_2437,True
movie_id_7698,HM_id_2144,True
movie_id_1781,HM_id_3749,True
movie_id_1952,HM_id_2199,True
movie_id_6965,HM_id_3996,False
movie_id_9448,HM_id_3251,True
movie_id_6638,HM_id_2387,True
movie_id_721,HM_id_3037,True
movie_id_1716,HM_id_2525,True
movie_id_995,HM_id_2060,True
movie_id_1023,HM_id_2324,True
movie_id_7582,HM_id_3106,True
movie_id_6420,HM_id_2052,False
movie_id_586,HM_id_3549,True
movie_id_5568,HM_id_3752,False
movie_id_6209,HM_id_4260,False
movie_id_1879,HM_id_2492,True
movie_id_441,HM_id_4206,True
movie_id_3140,HM_id_4249,True
movie_id_6907,HM_id_3843,True
movie_id_2146,HM_id_3079,True
movie_id_7601,HM_id_4368,False
movie_id_2596,HM_id_1755,False
movie_id_6063,HM_id_2104,False
movie_id_1928,HM_id_1381,True
movie_id_7533,HM_id_3272,False
movie_id_7398,HM_id_3180,False
movie_id_857,HM_id_1109,True
movie_id_5673,HM_id_4361,False
movie_id_839,HM_id_1273,True
movie_id_1487,HM_id_1220,False
movie_id_5833,HM_id_1327,True
movie_id_5040,HM_id_2896,False
movie_id_6137,HM_id_4720,True
movie_id_2551,HM_id_1314,True
movie_id_525,HM_id_3217,False
movie_id_1622,HM_id_3639,False
movie_id_4618,HM_id_3247,False
movie_id_4665,HM_id_4812,True
movie_id_9349,HM_id_3293,False
movie_id_3186,HM_id_4688,False
movie_id_9598,HM_id_1994,False
movie_id_2344,HM_id_2609,True
movie_id_1937,HM_id_3615,False
movie_id_940,HM_id_2562,False
movie_id_5905,HM_id_2918,True
movie_id_8254,HM_id_3512,False
movie_id_5558,HM_id_4442,True
movie_id_6169,HM_id_3242,True
movie_id_992,HM_id_1480,False
movie_id_6662,HM_id_4702,True
movie_id_605,HM_id_2797,True
movie_id_4608,HM_id_1808,True
movie_id_9101,HM_id_2105,True
movie_id_2425,HM_id_3418,False
movie_id_1234,HM_id_3870,True
movie_id_8745,HM_id_1825,False
movie_id_2984,HM_id_2166,False
movie_id_9637,HM_id_3147,False
movie_id_4457,HM_id_4239,True
movie_id_4667,HM_id_2488,False
movie_id_8856,HM_id_3266,False
movie_id_1318,HM_id_2757,False
movie_id_909,HM_id_4305,True
movie_id_1833,HM_id_2134,True
movie_id_8938,HM_id_4607,True
movie_id_3753,HM_id_1312,True
movie_id_4248,HM_id_1576,True
movie_id_284,HM_id_3336,False
movie_id_3886,HM_id_3730,True
movie_id_3410,HM_id_1113,False
movie_id_770,HM_id_4187,False
movie_id_5850,HM_id_1374,False
movie_id_2271,HM_id_1347,False
movie_id_2573,HM_id_1501,True
movie_id_2316,HM_id_2146,True
movie_id_6209,HM_id_4694,True
movie_id_5200,HM_id_1489,False
movie_id_2293,HM_id_1510,False
movie_id_3197,HM_id_3712,False
movie_id_2850,HM_id_2317,False
movie_id_7688,HM_id_1343,True
movie_id_4968,HM_id_2883,False
movie_id_7277,HM_id_1154,True
movie_id_2014,HM_id_3853,False
movie_id_8248,HM_id_2991,False
movie_id_940,HM_id_4120,True
movie_id_2356,HM_id_3279,True
movie_id_2418,HM_id_3541,False
movie_id_5427,HM_id_3102,False
movie_id_9538,HM_id_2508,False
movie_id_5246,HM_id_1526,True
movie_id_7143,HM_id_3293,False
movie_id_5805,HM_id_3677,False
movie_id_6210,HM_id_1660,False
movie_id_3646,HM_id_3505,True
movie_id_7793,HM_id_1670,True
movie_id_231,HM_id_2491,True
movie_id_1267,HM_id_4185,True
movie_id_1494,HM_id_2559,False
movie_id_3950,HM_id_1091,False
movie_id_5253,HM_id_2651,False
movie_id_5815,HM_id_1368,True
movie_id_2601,HM_id_4187,True
movie_id_4040,HM_id_1932,True
movie_id_482,HM_id_4289,False
movie_id_7252,HM_id_3602,False
movie_id_2142,HM_id_3719,True
movie_id_8553,HM_id_3320,False
movie_id_1361,HM_id_2343,True
movie_id_9430,HM_id_4621,True
movie_id_7694,HM_id_2195,True
movie_id_6333,HM_id_2818,False
movie_id_2983,HM_id_3552,True
movie_id_5507,HM_id_2535,False
movie_id_3133,HM_id_4369,True
movie_id_1919,HM_id_4687,False
movie_id_1863,HM_id_3111,False
movie_id_2542,HM_id_1143,True
movie_id_165,HM_id_4042,False
movie_id_3565,HM_id_2286,True
movie_id_247,HM_id_1129,False
movie_id_7184,HM_id_4793,True
movie_id_1513,HM_id_1307,True
movie_id_8009,HM_id_1879,False
movie_id_6428,HM_id_3327,False
movie_id_1579,HM_id_1387,True
movie_id_7049,HM_id_2745,True
movie_id_3691,HM_id_3202,True
movie_id_1232,HM_id_1506,True
movie_id_2351,HM_id_3117,True
movie_id_9239,HM_id_1203,False
movie_id_9011,HM_id_3670,False
movie_id_3286,HM_id_4572,False
movie_id_95,HM_id_2407,False
movie_id_1326,HM_id_1071,False
movie_id_645,HM_id_2998,True
movie_id_7670,HM_id_4329,False
movie_id_1114,HM_id_3643,True
movie_id_8488,HM_id_2669,False
movie_id_9184,HM_id_3172,True
movie_id_9009,HM_id_2949,False
movie_id_7388,HM_id_3295,False
movie_id_7639,HM_id_2047,False
movie_id_9490,HM_id_1762,False
movie_id_5427,HM_id_3092,False
movie_id_3393,HM_id_4371,False
movie_id_2252,HM_id_4050,False
movie_id_425,HM_id_3808,True
movie_id_7600,HM_id_2440,True
movie_id_356,HM_id_3006,True
movie_id_8880,HM_id_3068,True
movie_id_5209,HM_id_3102,False
movie_id_981,HM_id_4300,True
movie_id_1411,HM_id_1938,False
movie_id_5691,HM_id_2627,True
movie_id_9622,HM_id_3017,False
movie_id_5216,HM_id_3724,False
movie_id_4043,HM_id_3280,True
movie_id_8076,HM_id_1269,True
movie_id_8910,HM_id_2627,False
movie_id_4508,HM_id_3786,False
movie_id_2338,HM_id_3673,True
movie_id_4885,HM_id_1553,True
movie_id_6519,HM_id_1218,False
movie_id_7354,HM_id_1525,False
movie_id_8427,HM_id_3916,False
movie_id_1758,HM_id_2586,True
movie_id_3021,HM_id_2473,True
movie_id_9649,HM_id_3504,True
movie_id_1943,HM_id_1244,False
movie_id_4857,HM_id_2287,False
movie_id_9001,HM_id_2931,False
movie_id_5092,HM_id_3985,True
movie_id_2364,HM_id_3517,False
movie_id_6745,HM_id_2116,False
movie_id_1152,HM_id_3346,True
movie_id_2201,HM_id_4737,True
movie_id_437,HM_id_3125,True
movie_id_2936,HM_id_2365,False
movie_id_1687,HM_id_1689,False
movie_id_8851,HM_id_1577,True
movie_id_3723,HM_id_1024,True
movie_id_3461,HM_id_3355,False
movie_id_4725,HM_id_4154,False
movie_id_2230,HM_id_2140,True
movie_id_1793,HM_id_1550,True
movie_id_6839,HM_id_1761,True
movie_id_8417,HM_id_3712,True
movie_id_1155,HM_id_3716,False
movie_id_7403,HM_id_1463,False
movie_id_824,HM_id_1819,True
movie_id_6105,HM_id_1958,False
movie_id_2370,HM_id_2817,True
movie_id_1230,HM_id_2784,True
movie_id_5855,HM_id_3593,False
movie_id_1078,HM_id_3024,True
movie_id_3675,HM_id_2103,True
movie_id_5545,HM_id_2077,True
movie_id_5130,HM_id_3476,True
movie_id_3879,HM_id_3478,True
movie_id_2851,HM_id_3640,True
movie_id_6994,HM_id_3076,True
movie_id_9280,HM_id_1591,False
movie_id_7871,HM_id_2371,True
movie_id_7800,HM_id_3564,True
movie_id_5705,HM_id_4138,True
movie_id_8227,HM_id_1846,True
movie_id_5605,HM_id_1351,False
movie_id_1699,HM_id_1781,False
movie_id_1333,HM_id_2318,True
movie_id_6956,HM_id_4110,False
movie_id_9351,HM_id_1182,False
movie_id_7407,HM_id_1596,False
movie_id_8065,HM_id_2491,False
movie_id_754,HM_id_3483,False
movie_id_5237,HM_id_4627,False
movie_id_1131,HM_id_3492,True
movie_id_9368,HM_id_3032,False
movie_id_1501,HM_id_2037,True
movie_id_2496,HM_id_2133,True
movie_id_6832,HM_id_4759,True
movie_id_1517,HM_id_2596,False
movie_id_6199,HM_id_3593,True
movie_id_8539,HM_id_1898,True
movie_id_6693,HM_id_2791,False
movie_id_7406,HM_id_2481,True
movie_id_9307,HM_id_3759,False
movie_id_906,HM_id_1328,True
movie_id_1224,HM_id_2721,False
movie_id_2567,HM_id_1379,True
movie_id_1797,HM_id_2043,False
movie_id_5539,HM_id_4091,True
movie_id_5107,HM_id_3633,False
movie_id_3721,HM_id_2972,False
movie_id_1851,HM_id_1372,False
movie_id_8748,HM_id_4467,False
movie_id_1365,HM_id_1438,False
movie_id_3659,HM_id_3321,False
movie_id_4845,HM_id_1936,False
movie_id_9166,HM_id_1298,False
movie_id_2428,HM_id_3570,True
movie_id_6561,HM_id_4671,False
movie_id_6952,HM_id_3541,True
movie_id_4351,HM_id_3918,True
movie_id_7214,HM_id_4075,False
movie_id_1854,HM_id_2709,True
movie_id_2067,HM_id_2232,True
